run_id,run_kind,perturbation,r0,epsilon,delta0,max_q,N_at_max_q,first_crossing_N,last_crossing_N,dwell_time_within_0p1_percent,dwell_time_within_1_percent,q_at_N_10,q_at_N_20,max_abs_delta_over_H,max_abs_casimir_fraction,minimum_H_p,minimum_H_t,constraint_residual,continuity_residual,classification,valid,invalid_reason
394,root_search,brentq,1.1,2.6101572156825386,0.0,1.0872160025601407,0.21,0.1404039827545437,0.2957463464317407,0.010000000000000009,0.30000000000000004,1.0000000000000653,0.9999999999999983,0.08242356656510205,2.7491726069674227,0.5164547574464333,0.5164547574464333,2.1662473223887868e-16,3.1323448106961817e-16,TRANSIENT_CROSSING,True,
395,root_search,brentq,1.1,2.5352935437155506,0.0,1.0821842839958067,0.21,,,0.0,0.26,1.000000000000062,1.0,0.07791533972412824,2.475153726945536,0.5364299156318004,0.5364299156318004,2.646949784663699e-16,3.131124231894605e-16,NO_CROSSING,True,
396,root_search,brentq,1.1,2.55238950239818,0.0,1.0833034377425645,0.21,,,0.07,0.27,1.0000000000000628,1.0,0.07892053641467792,2.534140024719515,0.5319344573835519,0.5319344573835519,2.661094616210736e-16,3.209551069684078e-16,NO_CROSSING,True,
397,root_search,brentq,1.1,2.552842691747584,0.0,1.0833333380568368,0.21,0.20999935030745728,0.21000087557497127,0.07,0.27,1.0000000000000628,1.0,0.07894737266042981,2.5357309235412435,0.5318147722132153,0.5318147722132153,2.380714816142522e-16,3.252703859748532e-16,TRANSIENT_CROSSING,True,
398,root_search,brentq,1.1,2.552842620154975,0.0,1.0833333333322266,0.21,0.21,0.21,0.07,0.27,1.0000000000000628,1.0,0.07894736842005937,2.535730672105811,0.5318147911226129,0.5318147911226129,2.7510251537130624e-16,2.971884342198214e-16,TRANSIENT_CROSSING,True,
399,root_search,brentq,1.1,2.5528426203326173,0.0,1.0833333333437516,0.21,0.20999999856701518,0.2100000019312021,0.07,0.27,1.0000000000000628,1.0,0.0789473684304031,2.5357306727296964,0.5318147910756932,0.5318147910756932,2.380714775617067e-16,3.1685910775050303e-16,TRANSIENT_CROSSING,True,
400,threshold,baseline,1.1,2.552842620154975,0.0,1.0833333333322266,0.21,0.21,0.21,0.07,0.27,1.0000000000000628,1.0,0.07894736842005937,2.535730672105811,0.5318147911226129,0.5318147911226129,2.7510251537130624e-16,2.971884342198214e-16,TRANSIENT_CROSSING,True,
401,stability,r0_x_0p99,1.089,2.552842620154975,0.0,1.0734304542465634,0.21,,,0.0,0.07,1.0000000000000553,1.0000000000000009,0.07000352705298846,2.5244031743289876,0.5326687368705953,0.5326687368705953,2.3235593579339354e-16,3.2882824374584934e-16,NO_CROSSING,True,
402,stability,r0_x_1p01,1.1110000000000002,2.552842620154975,0.0,1.093457186915751,0.21,0.11270507154503275,0.3619437913975137,0.010000000000000009,0.36,1.00000000000007,1.0000000000000007,0.08797586877433841,2.5483600683190817,0.5308675244113599,0.5308675244113599,2.5101778598796386e-16,2.995851260112028e-16,TRANSIENT_CROSSING,True,
403,stability,epsilon_x_0p99,1.1,2.5273141939534254,0.0,1.0816677163523847,0.21,,,0.0,0.24,1.0000000000000617,1.0,0.07745089139904054,2.4482912921472795,0.5385152758615307,0.5385152758615307,2.4904015573600463e-16,3.1331033804246454e-16,NO_CROSSING,True,
404,stability,epsilon_x_1p01,1.1,2.5783710463565246,0.0,1.0850375465004076,0.21,0.16235431355712263,0.26556126662454005,0.030000000000000027,0.29000000000000004,1.0000000000000635,1.0000000000000007,0.08047526699430055,2.6277198777438406,0.525028800902728,0.525028800902728,2.7748489030345614e-16,3.1315853212750275e-16,TRANSIENT_CROSSING,True,
405,stability,delta0_minus_1pct_target,1.1,2.552842620154975,-0.0007894736842105263,1.0826766885690164,0.21,,,0.04000000000000001,0.26,1.0000000000000628,1.0,0.07835778068207558,2.535730672105811,0.5323411720212886,0.531551698337078,2.274404907491233e-16,3.7970986947304785e-16,NO_CROSSING,True,
406,stability,delta0_plus_1pct_target,1.1,2.552842620154975,0.0007894736842105263,1.0839905309000193,0.21,0.17882382997540508,0.2429262763917231,0.09,0.27,1.0000000000000628,1.0,0.07953696306406842,2.535730672105811,0.5312885404423412,0.5320780141265518,2.5076953703940375e-16,3.1859381149123625e-16,TRANSIENT_CROSSING,True,
407,root_search,brentq,1.25,1.333521432163324,0.0,1.082967152333229,0.26,,,0.05999999999999997,0.28,1.0000000000000693,1.0,0.07861864241238865,0.6285065006187907,0.7836195308129015,0.7836195308129015,2.1256343079704085e-16,3.2024923051033356e-16,NO_CROSSING,True,
408,root_search,brentq,1.25,1.865663578576915,0.0,1.1364810221871822,0.24,0.06745650101079646,0.6220920814551063,0.0,0.13,1.0000000000001097,1.0,0.12509862962367865,1.1736771575872824,0.6782697979942077,0.6782697979942077,2.5733315024292854e-16,3.233480704343568e-16,TRANSIENT_CROSSING,True,
409,root_search,brentq,1.25,1.337162737565142,0.0,1.0832761956198087,0.26,,,0.07999999999999999,0.28,1.0000000000000695,1.0,0.07889608507681298,0.6313061416547133,0.782946819720197,0.782946819720197,2.2086631923437637e-16,3.293463435431354e-16,NO_CROSSING,True,
410,root_search,brentq,1.25,1.3378352402164833,0.0,1.0833333412273425,0.26,0.25999805306304424,0.2600011488096093,0.07999999999999999,0.28,1.0000000000000697,1.0,0.07894737550598051,0.6318242530367606,0.7828225153220983,0.7828225153220983,2.1286363234768766e-16,3.0748542038640067e-16,TRANSIENT_CROSSING,True,
411,root_search,brentq,1.25,1.3378351473179673,0.0,1.0833333333066955,0.26,0.26,0.26,0.07999999999999999,0.28,1.0000000000000697,1.0,0.078947368397145,0.6318241814428969,0.782822532494686,0.782822532494686,2.4155850378373376e-16,3.290604617076434e-16,TRANSIENT_CROSSING,True,
412,root_search,brentq,1.25,1.337835147630393,0.0,1.0833333332971335,0.26,0.26,0.26,0.07999999999999999,0.28,1.0000000000000695,1.0,0.0789473683885631,0.631824181683673,0.7828225324369332,0.7828225324369332,2.2092098200898006e-16,3.214287388435524e-16,TRANSIENT_CROSSING,True,
413,root_search,brentq,1.25,1.337835193923438,0.0,1.0833333372928686,0.26,0.25999902344129733,0.26000057622853684,0.07999999999999999,0.28,1.0000000000000697,1.0,0.07894737197476294,0.6318242173602162,0.7828225238795158,0.7828225238795158,2.1286362912156533e-16,3.049619891869714e-16,TRANSIENT_CROSSING,True,
414,root_search,brentq,1.25,1.3378351480497888,0.0,1.0833333333603252,0.26,0.259999993342848,0.26000000392812356,0.07999999999999999,0.28,1.0000000000000697,1.0,0.07894736844527799,0.6318241820068876,0.7828225323594066,0.7828225323594066,2.2545116356561045e-16,3.3017693791570404e-16,TRANSIENT_CROSSING,True,
415,root_search,brentq,1.25,1.3378351478706463,0.0,1.083333333346823,0.26,0.2599999966729848,0.2600000019631408,0.07999999999999999,0.28,1.0000000000000697,1.0,0.07894736843315961,0.6318241818688285,0.7828225323925216,0.7828225323925216,2.209209820285142e-16,3.16876394159918e-16,TRANSIENT_CROSSING,True,
416,root_search,brentq,1.25,1.3378351477505195,0.0,1.0833333333686037,0.26,0.259999991301086,0.26000000513288674,0.07999999999999999,0.28,1.0000000000000697,1.0,0.0789473684527081,0.6318241817762505,0.7828225324147275,0.7828225324147275,2.4155850383307997e-16,3.3017693791623633e-16,TRANSIENT_CROSSING,True,
417,threshold,baseline,1.25,1.3378351477505195,0.0,1.0833333333686037,0.26,0.259999991301086,0.26000000513288674,0.07999999999999999,0.28,1.0000000000000697,1.0,0.0789473684527081,0.6318241817762505,0.7828225324147275,0.7828225324147275,2.4155850383307997e-16,3.3017693791623633e-16,TRANSIENT_CROSSING,True,
418,stability,r0_x_0p99,1.2375,1.3378351477505195,0.0,1.0784835709962814,0.26,,,0.0,0.21,1.0000000000000655,1.0,0.07458129983584061,0.6284346081580522,0.7836368283188306,0.7836368283188306,2.410567461431352e-16,3.219586894226285e-16,NO_CROSSING,True,
419,stability,r0_x_1p01,1.2625,1.3378351477505195,0.0,1.088284238404514,0.26,0.1769885891491149,0.36417004195094393,0.010000000000000009,0.34,1.000000000000074,1.0,0.08337698908338828,0.6353820090102101,0.7819705407226734,0.7819705407226734,2.30810102873085e-16,2.697328951318324e-16,TRANSIENT_CROSSING,True,
420,stability,epsilon_x_0p99,1.25,1.3244567962730143,0.0,1.0822005604070917,0.26,,,0.0,0.27,1.0000000000000686,1.0,0.07792996899136025,0.6215786557029969,0.785291669434768,0.785291669434768,2.290937500993824e-16,3.317716613271038e-16,NO_CROSSING,True,
421,stability,epsilon_x_1p01,1.25,1.3512134992280247,0.0,1.0844746649601462,0.26,0.21599684367763367,0.30617704144861624,0.04999999999999999,0.3,1.0000000000000706,1.0,0.07997098359626127,0.6421999984797752,0.7803455826931867,0.7803455826931867,2.177475426023536e-16,3.259311294519868e-16,TRANSIENT_CROSSING,True,
422,stability,delta0_minus_1pct_target,1.25,1.3378351477505195,-0.0007894736842105263,1.0828562717192596,0.26,,,0.05999999999999997,0.28,1.0000000000000695,1.0,0.07851907327245501,0.6318241817762505,0.783348892436497,0.7825594187522864,2.3571875003046644e-16,3.3096437874350946e-16,NO_CROSSING,True,
423,stability,delta0_plus_1pct_target,1.25,1.3378351477505195,0.0007894736842105263,1.0838106884134964,0.26,0.22922829530229666,0.2877858107626394,0.1,0.29,1.0000000000000697,1.0,0.0793756687841111,0.6318241817762505,0.7822962608575496,0.7830857345417601,2.303680302351287e-16,2.6228728640760037e-16,TRANSIENT_CROSSING,True,
424,root_search,brentq,1.5,0.4869675251658631,0.0,1.0568132335093816,0.28,,,0.0,0.0,1.0000000000000493,1.0000000000000013,0.0547399318234014,0.18272696659243498,0.9194896277337852,0.9195127392952865,1.7507876135413194e-16,2.726340001052359e-16,NO_CROSSING,True,
425,root_search,brentq,1.5,0.6812920690579622,0.0,1.084161427511929,0.28,0.238166159382624,0.31721248232455135,0.12000000000000002,0.31000000000000005,1.0000000000000733,1.0000000000000002,0.07969020017497108,0.27575124330119266,0.8853204748158223,0.8853540940154698,1.888491205342872e-16,3.868753680770197e-16,TRANSIENT_CROSSING,True,
426,root_search,brentq,1.5,0.6754079867839988,0.0,1.0832854896436956,0.28,,,0.08000000000000002,0.29000000000000004,1.0000000000000726,1.0,0.0789044270807139,0.2727201743849796,0.8863744442770273,0.8864077322985237,1.8453129798060557e-16,3.1882255164772183e-16,NO_CROSSING,True,
427,root_search,brentq,1.5,0.6757293751111019,0.0,1.0833332513695506,0.28,,,0.08000000000000002,0.29000000000000004,1.0000000000000726,1.0,0.07894729485798621,0.27288535933045543,0.8863169088689046,0.8863502149571114,1.8643009377174134e-16,2.948602158341702e-16,NO_CROSSING,True,
428,root_search,brentq,1.5,0.6757299265902508,0.0,1.0833333333333452,0.28,0.27999999998670383,0.28000000000128333,0.08000000000000002,0.29000000000000004,1.0000000000000726,1.0,0.07894736842106337,0.27288564281273836,0.8863168101390911,0.8863501162583014,1.864301332409853e-16,3.0264988761510685e-16,TRANSIENT_CROSSING,True,
429,root_search,brentq,1.5,0.6757299265064642,0.0,1.0833333333208925,0.28,0.28,0.28,0.08000000000000002,0.29000000000000004,1.0000000000000726,1.0,0.0789473684098868,0.2728856427696687,0.8863168101540913,0.8863501162732967,1.8842492644235706e-16,2.796932781618245e-16,TRANSIENT_CROSSING,True,
430,threshold,baseline,1.5,0.6757299265902508,0.0,1.0833333333333452,0.28,0.27999999998670383,0.28000000000128333,0.08000000000000002,0.29000000000000004,1.0000000000000726,1.0,0.07894736842106337,0.27288564281273836,0.8863168101390911,0.8863501162583014,1.864301332409853e-16,3.0264988761510685e-16,TRANSIENT_CROSSING,True,
431,stability,r0_x_0p99,1.4849999999999999,0.6757299265902508,0.0,1.0799926851698285,0.28,,,0.0,0.24999999999999997,1.0000000000000695,1.0,0.07594277421723988,0.2705546360409972,0.8871628091179053,0.8871628091179053,1.8424735856458977e-16,3.083838794552054e-16,NO_CROSSING,True,
432,stability,r0_x_1p01,1.5150000000000001,0.6757299265902508,0.0,1.0867471611041781,0.28,0.20412804858911543,0.36361735646113014,0.019999999999999962,0.32999999999999996,1.0000000000000753,1.0000000000000007,0.08200471054614619,0.27528944013867773,0.8853100505862362,0.8855143801045462,1.8878075993377132e-16,3.1025738306014475e-16,TRANSIENT_CROSSING,True,
433,stability,epsilon_x_0p99,1.5,0.6689726273243483,0.0,1.082331112102157,0.28,,,0.010000000000000009,0.28,1.0000000000000715,1.0,0.07804729819738408,0.26942157359163926,0.8875257266461226,0.8875586534450517,1.8071374056586501e-16,3.766043839610662e-16,NO_CROSSING,True,
434,stability,epsilon_x_1p01,1.5,0.6824872258561533,0.0,1.0843397341047416,0.28,0.23466766171715886,0.32169697924020463,0.12000000000000002,0.31000000000000005,1.0000000000000733,1.0000000000000002,0.07985004632140902,0.27636866966160484,0.885106242408343,0.885139928981297,1.869150096161486e-16,3.0596299074917474e-16,TRANSIENT_CROSSING,True,
435,stability,delta0_minus_1pct_target,1.5,0.6757299265902508,-0.0007894736842105263,1.0829105288589953,0.28,,,0.06,0.29000000000000004,1.0000000000000722,1.0,0.07856779711872856,0.27288564281273836,0.8868276920701503,0.8860869974294342,1.884249098390815e-16,2.8425765879304117e-16,NO_CROSSING,True,
436,stability,delta0_plus_1pct_target,1.5,0.6757299265902508,0.0007894736842105263,1.0837592184306999,0.27,0.24736784086202585,0.3041217237440257,0.1,0.29000000000000004,1.0000000000000726,1.0,0.0793295004593827,0.27288564281273836,0.8858060018033687,0.8866133132189079,1.884249098390815e-16,3.070853140513167e-16,TRANSIENT_CROSSING,True,
437,root_search,brentq,2.0,0.24879023672388398,0.0,1.073526181334296,0.28,,,0.0,0.09000000000000002,1.0000000000000653,1.0000000000000002,0.07009052236291519,0.11739907112563552,0.9321164311634401,0.9460102608918645,1.6465036342889358e-16,3.1566796578534493e-16,NO_CROSSING,True,
438,root_search,brentq,2.0,0.3480700588428413,0.0,1.1081582240801686,0.28,0.1255481504786455,0.5416738789112058,0.0,0.14999999999999997,1.000000000000096,0.9999999999999997,0.10088393896256644,0.17232008201192353,0.9036461283323522,0.9235850570196765,1.7353823297067855e-16,3.308497948871671e-16,TRANSIENT_CROSSING,True,
439,root_search,brentq,2.0,0.27690444047162666,0.0,1.0829821758147204,0.28,,,0.07,0.28,1.000000000000074,1.0,0.07863213220200511,0.13242237869355958,0.9241408924175687,0.93971417592547,1.6594275706965807e-16,3.7008100180523586e-16,NO_CROSSING,True,
440,root_search,brentq,2.0,0.27793392620547425,0.0,1.083333505429682,0.28,0.27998293905896976,0.2803000311529166,0.08000000000000002,0.30000000000000004,1.000000000000074,1.0,0.07894752287870051,0.13298017303880744,0.9238475538369972,0.9394828251053107,1.660174475562791e-16,3.686393660934866e-16,TRANSIENT_CROSSING,True,
441,root_search,brentq,2.0,0.2779334219191052,0.0,1.083333333244293,0.28,0.28,0.28,0.08000000000000002,0.30000000000000004,1.000000000000074,1.0,0.07894736834113839,0.13297989967263904,0.9238476975489545,0.9394829384448345,1.6771471614054178e-16,3.099223751166138e-16,TRANSIENT_CROSSING,True,
442,root_search,brentq,2.0,0.27793342217988126,0.0,1.0833333333333335,0.28,0.279999999999978,0.28000000000038716,0.08000000000000002,0.30000000000000004,1.000000000000074,1.0,0.07894736842105267,0.13297989981400185,0.9238476974746381,0.9394829383862244,1.6771471616146772e-16,3.044915754835429e-16,TRANSIENT_CROSSING,True,
443,root_search,brentq,2.0,0.2779334221159846,0.0,1.0833333333115163,0.28,0.28,0.28,0.08000000000000002,0.30000000000000004,1.000000000000074,1.0,0.0789473684014716,0.13297989977936442,0.9238476974928476,0.9394829384005854,1.6771471615634035e-16,3.4030573672152433e-16,TRANSIENT_CROSSING,True,
444,threshold,baseline,2.0,0.27793342217988126,0.0,1.0833333333333335,0.28,0.279999999999978,0.28000000000038716,0.08000000000000002,0.30000000000000004,1.000000000000074,1.0,0.07894736842105267,0.13297989981400185,0.9238476974746381,0.9394829383862244,1.6771471616146772e-16,3.044915754835429e-16,TRANSIENT_CROSSING,True,
445,stability,r0_x_0p99,1.98,0.27793342217988126,0.0,1.0806045515220817,0.28,,,0.0,0.25,1.0000000000000715,1.0,0.07649403968038196,0.1310215013054809,0.9256145120992222,0.9402959583946555,1.6656908522764455e-16,3.4198156279703966e-16,NO_CROSSING,True,
446,stability,r0_x_1p01,2.02,0.27793342217988126,0.0,1.0861254618574716,0.28,0.2177838490124578,0.3639572376984969,0.020000000000000018,0.32999999999999996,1.0000000000000766,1.0000000000000002,0.08144891176194753,0.134985049619541,0.9220261867093472,0.9386526909811951,1.6628585661240397e-16,3.2766354896903915e-16,TRANSIENT_CROSSING,True,
447,stability,epsilon_x_0p99,2.0,0.27515408795808244,0.0,1.0823856717767206,0.28,,,0.02999999999999997,0.28,1.0000000000000733,1.0000000000000002,0.07809632624284657,0.13147526513999847,0.924639425459658,0.940107392590669,1.6053734500114957e-16,2.9941423984819974e-16,NO_CROSSING,True,
448,stability,epsilon_x_1p01,2.0,0.2807127564016801,0.0,1.0842836473598636,0.28,0.2438846203063318,0.3295815414467156,0.12000000000000002,0.31000000000000005,1.0000000000000748,1.0000000000000002,0.07979977023084064,0.13448854153994302,0.9230553110087059,0.9388580688442756,1.6542248339226273e-16,3.384094172893448e-16,TRANSIENT_CROSSING,True,
449,stability,delta0_minus_1pct_target,2.0,0.27793342217988126,-0.0007894736842105263,1.082928635794876,0.29,,,0.06,0.29000000000000004,1.0000000000000737,1.0,0.0785840567157656,0.13297989981400185,0.924181582866572,0.9392198173479718,1.6771470300236892e-16,3.5869912399053094e-16,NO_CROSSING,True,
450,stability,delta0_plus_1pct_target,2.0,0.27793342217988126,0.0007894736842105263,1.0837436575592008,0.28,0.2563967257982306,0.31237863459857546,0.10000000000000003,0.30000000000000004,1.000000000000074,0.9999999999999997,0.07931554184241818,0.13297989981400185,0.9235070723139789,0.9397461331374455,1.6771470300236892e-16,3.7302702833565477e-16,TRANSIENT_CROSSING,True,
451,root_search,brentq,3.0,0.06493816315762113,0.0,1.0588693941469234,0.29,,,0.0,0.0,1.0000000000000522,1.0000000000000009,0.05664624089223888,0.05845614193114297,0.952263477027942,0.971993960243534,1.5668298391038232e-16,3.5417362477800106e-16,NO_CROSSING,True,
452,root_search,brentq,3.0,0.0908517575651688,0.0,1.0850737516772457,0.29,0.23397755721527194,0.3499915525489145,0.02999999999999997,0.31999999999999995,1.000000000000076,0.999999999999992,0.08050769081302218,0.0837363978103572,0.9326005955903134,0.9605902410783521,1.5892057588682404e-16,3.671947131190787e-16,TRANSIENT_CROSSING,True,
453,root_search,brentq,3.0,0.08913065087474849,0.0,1.0832796675306575,0.29,,,0.08000000000000002,0.29000000000000004,1.0000000000000742,0.9999999999999993,0.07889920135892069,0.08201997604676207,0.9339180191212653,0.9613518372970029,1.6017113206819674e-16,3.170142631314204e-16,NO_CROSSING,True,
454,root_search,brentq,3.0,0.08918213372866458,0.0,1.0833332189603353,0.29,,,0.08000000000000002,0.29000000000000004,1.0000000000000742,0.999999999999999,0.07894726577048729,0.08207123987418573,0.9338786355504168,0.9613290646936027,1.6017872063906823e-16,3.461397174213372e-16,NO_CROSSING,True,
455,root_search,brentq,3.0,0.089182243676456,0.0,1.0833333333333488,0.29,0.2899999999948611,0.29000000000220216,0.08000000000000002,0.29000000000000004,1.0000000000000742,0.999999999999999,0.0789473684210665,0.08207134935941789,0.9338785514405057,0.9613290160594075,1.601787368461383e-16,3.7431080027682023e-16,TRANSIENT_CROSSING,True,
456,root_search,brentq,3.0,0.08918224362199688,0.0,1.083333333276698,0.29,0.29,0.29,0.08000000000000002,0.29000000000000004,1.0000000000000742,0.999999999999999,0.07894736837022202,0.08207134930518786,0.933878551482167,0.9613290160834969,1.5966493148100955e-16,3.2378770514834544e-16,TRANSIENT_CROSSING,True,
457,threshold,baseline,3.0,0.089182243676456,0.0,1.0833333333333488,0.29,0.2899999999948611,0.29000000000220216,0.08000000000000002,0.29000000000000004,1.0000000000000742,0.999999999999999,0.0789473684210665,0.08207134935941789,0.9338785514405057,0.9613290160594075,1.601787368461383e-16,3.7431080027682023e-16,TRANSIENT_CROSSING,True,
458,stability,r0_x_0p99,2.9699999999999998,0.089182243676456,0.0,1.0808246316812873,0.29,,,0.0,0.26,1.000000000000072,1.0000000000000007,0.07669221815767716,0.08024294471539777,0.9356227428391376,0.9621422383584272,1.5940653268593126e-16,3.5865569052450453e-16,NO_CROSSING,True,
459,stability,r0_x_1p01,3.0300000000000002,0.089182243676456,0.0,1.0858974396605547,0.29,0.2235300776017705,0.36405044863659086,0.02999999999999997,0.31999999999999995,1.0000000000000768,0.9999999999999977,0.08124495082002921,0.08393859402883844,0.932103265679972,0.9605006433954645,1.5992878124546675e-16,3.199060777512097e-16,TRANSIENT_CROSSING,True,
460,stability,epsilon_x_0p99,3.0,0.08829042123969144,0.0,1.0824066710803075,0.29,,,0.019999999999999962,0.28,1.0000000000000733,0.9999999999999997,0.07811519559385639,0.08118400705576899,0.9345605722324348,0.9617234229998617,1.5859162419242177e-16,3.372725473894274e-16,NO_CROSSING,True,
461,stability,epsilon_x_1p01,3.0,0.09007406611322055,0.0,1.084262107568369,0.29,0.24770138900347974,0.33242389945236045,0.12000000000000002,0.31000000000000005,1.0000000000000753,0.999999999999996,0.07978046104160748,0.08296014936702817,0.9331960860170679,0.9609344472381692,1.5929433207332632e-16,3.504362930773568e-16,TRANSIENT_CROSSING,True,
462,stability,delta0_minus_1pct_target,3.0,0.089182243676456,-0.0007894736842105263,1.0829391230109782,0.29,,,0.06,0.29000000000000004,1.000000000000074,1.0000000000000004,0.07859347381586212,0.08207134935941789,0.934169127014543,0.961065894183596,1.5870597944452902e-16,3.171829905913925e-16,NO_CROSSING,True,
463,stability,delta0_plus_1pct_target,3.0,0.089182243676456,0.0007894736842105263,1.0837277428956644,0.29,0.25985131462285826,0.315274388970104,0.10000000000000003,0.30000000000000004,1.0000000000000742,1.0000000000000007,0.07930126557855624,0.08207134935941789,0.9335879956925709,0.9615922099730697,1.5966492236493806e-16,3.310732782113347e-16,TRANSIENT_CROSSING,True,
