case,family,t,initial_q_over_H,q_over_H,mode,Xi_participation,Q_rho_participation,Q_chi_participation,total_input_subspace_gain,within_tracked_subspace_gain,orthogonal_leakage_gain,full_transfer_gain,maximum_abs_pair_real_lambda_over_H,maximum_abs_pair_imag_lambda_over_H,assigned_subspace_overlap
alignment_1.2,perturbation_parameter,0.67,0.01,0.010025442016139483,matter_radial,1.0291425593521881e-05,0.9466844459281271,0.05330526264627939,0.8028696082006752,0.7855432259332413,0.5866737953706342,133.28890439026367,4.406515642913039,0.0,0.9999797241200438
alignment_1.2,perturbation_parameter,0.67,0.01,0.010025442016139483,matter_phase,8.588470825998476e-08,0.008215250567264248,0.9917846635480275,1.2606642806534307,0.9923844430236756,0.8163536460525892,133.28890439026367,5.6759109908345574e-15,1.3284074172994758,0.9999187684748361
alignment_1.2,perturbation_parameter,0.68,0.01,0.010014550988861603,gauge_continuation_Xi,0.9999875265786543,1.247301110755753e-05,4.102381602328847e-10,146.57561412082694,146.5749687834228,0.43495958537290086,146.57977599008004,2.0247863135689402e-15,1525.676974198698,0.9999999124071267
alignment_1.2,perturbation_parameter,0.68,0.01,0.010014550988861603,matter_radial,1.190220753243335e-05,0.9539518559688113,0.046036241823656336,0.7987955497244081,0.7787231114862553,0.6022640278078107,146.57977599008004,4.598769892753521,0.0,0.9999804391964006
alignment_1.2,perturbation_parameter,0.68,0.01,0.010014550988861603,matter_phase,8.481229707173397e-08,0.007062026621712683,0.9929378885659903,1.2593757736741336,0.9847797360033657,0.8252874396678809,146.57977599008004,5.061965783922351e-16,1.299284215296188,0.999925179206905
alignment_1.2,perturbation_parameter,0.6900000000000001,0.01,0.01000382943380576,gauge_continuation_Xi,0.9999855009540383,1.4498575648313484e-05,4.703133373548937e-10,161.26596010769387,161.26511866375515,0.5209610199150889,161.27054097757036,6.0944868692020616e-15,1463.4211630188518,0.9999998786952737
alignment_1.2,perturbation_parameter,0.6900000000000001,0.01,0.01000382943380576,matter_radial,1.3933419899359844e-05,0.960772439421026,0.03921362715907472,0.795148867596162,0.7718780073215036,0.6198486745794819,161.27054097757036,4.814549309683527,0.0,0.9999811297956863
alignment_1.2,perturbation_parameter,0.6900000000000001,0.01,0.01000382943380576,matter_phase,8.392270859454287e-08,0.0060051544313369275,0.9939947616459545,1.2583999121746199,0.9773473403042442,0.834288707231949,161.27054097757036,2.5393695288341923e-16,1.2704010931053449,0.999931337227357
alignment_1.2,perturbation_parameter,0.7000000000000001,0.01,0.009993288358397499,gauge_continuation_Xi,0.9999828923636702,1.710708919836258e-05,5.471312873317347e-10,177.50291650710687,177.50179777637817,0.630208701349521,177.50796005152773,4.0764642897091635e-15,1398.3433651640785,0.9999998274348205
alignment_1.2,perturbation_parameter,0.7000000000000001,0.01,0.009993288358397499,matter_radial,1.6548133182674285e-05,0.9671126925997114,0.03287075926710594,0.7921772069455036,0.7650154249717085,0.6398057022316174,177.50796005152773,5.059199861719004,0.0,0.999981789567691
alignment_1.2,perturbation_parameter,0.7000000000000001,0.01,0.009993288358397499,matter_phase,8.321665499857251e-08,0.0050400989997718415,0.9949598177835731,1.257847744252163,0.9700964330115519,0.8435168654852249,177.50796005152773,1.5286741086409363e-15,1.241718893078842,0.9999371997352684
alignment_1.2,perturbation_parameter,0.71,0.01,0.009982938305367136,gauge_continuation_Xi,0.9999794492561299,2.055009607715266e-05,6.477930220092309e-10,195.44888790396723,195.44736840829782,0.77069660712833,195.45444243317203,4.089996689303969e-15,1330.064004769413,0.9999997464851759
alignment_1.2,perturbation_parameter,0.71,0.01,0.009982938305367136,matter_radial,1.999785135695747e-05,0.9729435968919565,0.027036405256686668,0.7903858567081342,0.7581432522873459,0.662568312967886,195.45444243317203,5.339983785005869,0.0,0.9999824118930707
alignment_1.2,perturbation_parameter,0.71,0.01,0.009982938305367136,matter_phase,8.269476539832126e-08,0.004163000086933761,0.9958369172183008,1.257852140837867,0.9630348078932394,0.8531611396456256,195.45444243317203,1.246170866272303e-15,1.2131943367347604,0.999942733072668
alignment_1.2,perturbation_parameter,0.72,0.01,0.009972789366782284,gauge_continuation_Xi,0.9999747668554257,2.5232360896355875e-05,7.836779264012731e-10,215.28343123157637,215.28131645527262,0.9542305753496594,215.28955017727233,0.0,1258.0983423326772,0.9999996126837559
alignment_1.2,perturbation_parameter,0.72,0.01,0.009972789366782284,matter_radial,2.4687303437485732e-05,0.9782404739233138,0.021734838773248683,0.7908916670768492,0.7512700507000472,0.6886278032737361,215.28955017727233,5.667056519254612,0.0,0.9999829888630447
alignment_1.2,perturbation_parameter,0.72,0.01,0.009972789366782284,matter_phase,8.23576712501413e-08,0.003370756112252757,0.996629161530076,1.2585721931580625,0.9561690963580202,0.8634452487159309,215.28955017727233,1.1541356012605308e-15,1.184779949634904,0.9999479112367461
alignment_1.2,perturbation_parameter,0.73,0.01,0.009962851197912397,gauge_continuation_Xi,0.9999681592165671,3.18398094433022e-05,9.739895391505489e-10,237.2049156468181,237.20188558846692,1.1989528500227506,237.21165809453035,4.117258647766942e-15,1181.8116410005127,0.9999993787749375
alignment_1.2,perturbation_parameter,0.73,0.01,0.009962851197912397,matter_radial,3.1302388786068694e-05,0.9829826868933322,0.016986010717881767,0.7961622154371255,0.7444056342276337,0.7185344897422614,237.21165809453035,6.055131759409337,0.0,0.9999835088957151
alignment_1.2,perturbation_parameter,0.73,0.01,0.009962851197912397,matter_phase,8.220602858594485e-08,0.0026611102677950526,0.9973388075261763,1.260198372583861,0.9495049595403593,0.8746326792292278,237.21165809453035,9.006503291990185e-16,1.1564239104277771,0.999952714326358
alignment_1.2,perturbation_parameter,0.74,0.01,0.009953133030940392,gauge_continuation_Xi,0.9999583863550985,4.161239160590325e-05,1.25329560139989e-09,261.43237646462705,261.42787493278814,1.534170624452426,261.43980773877615,0.0,1100.3465052716783,0.9999989399846401
alignment_1.2,perturbation_parameter,0.74,0.01,0.009953133030940392,matter_radial,4.108304844215068e-05,0.9871531263980615,0.012805790553496333,0.8102746670434978,0.7375622259948611,0.7528963279440151,261.43980773877615,6.5264924966543125,0.0,0.9999839506685694
alignment_1.2,perturbation_parameter,0.74,0.01,0.009953133030940392,matter_phase,8.224053631603828e-08,0.002032740469866374,0.9979671772895973,1.2629585331694315,0.9430472519832817,0.887032451096253,261.43980773877615,9.036556906269087e-16,1.1280698069314021,0.9999571269999081
alignment_1.2,perturbation_parameter,0.75,0.01,0.009943643688492767,gauge_continuation_Xi,0.9999430128359618,5.698547483932478e-05,1.6891989032626772e-09,288.2075823311959,288.2005705970373,2.0103800556904226,288.2157746389692,0.0,1012.4982093042887,0.999998038010871
alignment_1.2,perturbation_parameter,0.75,0.01,0.009943643688492767,matter_radial,5.6464677707985115e-05,0.9907372772349377,0.00920625808735442,0.8358829097117806,0.730756923413437,0.7923751186089362,288.2157746389692,7.1168579377148,0.0,0.9999842657542732
alignment_1.2,perturbation_parameter,0.75,0.01,0.009943643688492767,matter_phase,8.246190066065339e-08,0.001485354527136119,0.9985145630109632,1.2671248131332848,0.936800158862641,0.9010051979605413,288.2157746389692,6.476271987204415e-16,1.099656278815036,0.9999611369969746
alignment_1.2,perturbation_parameter,0.76,0.01,0.009934391596972526,gauge_continuation_Xi,0.9999166944746446,8.33030959596242e-05,2.4293957212165183e-09,317.7973596133146,317.785698469525,2.722431352356477,317.8063927546436,0.0,916.4825616270521,0.9999959399724176
alignment_1.2,perturbation_parameter,0.76,0.01,0.009934391596972526,matter_radial,8.279142766794358e-05,0.9937211820082915,0.006196026564040607,0.8721733795932093,0.7240175208152929,0.837680387598641,317.8063927546436,7.887982581026608,0.0,0.9999843206501391
alignment_1.2,perturbation_parameter,0.76,0.01,0.009934391596972526,matter_phase,8.287077263065969e-08,0.0010197916253725744,0.9989801255038547,1.2730214609169008,0.9307673095852722,0.9169693080130654,317.8063927546436,7.797586603987983e-16,1.0711165214939729,0.9999647337549675
alignment_1.2,perturbation_parameter,0.77,0.01,0.009925384799682123,gauge_continuation_Xi,0.9998657172812669,0.00013427886752514356,3.851207888360214e-09,350.49615029615285,350.4747673120907,3.871544499126472,350.5061124464278,4.1726980006846994e-15,809.455500034034,0.999990115442625
alignment_1.2,perturbation_parameter,0.77,0.01,0.009925384799682123,matter_radial,0.00013377726803937148,0.9960856431947281,0.0037805795372325215,0.9178534396327473,0.7173984936245567,0.8895599780403298,350.5061124464278,8.958558366922217,0.0,0.9999836579469328
alignment_1.2,perturbation_parameter,0.77,0.01,0.009925384799682123,matter_phase,8.346767527891604e-08,0.000638130918495303,0.9993617856138294,1.2810335248052633,0.9249518710278669,0.9354067493385422,350.5061124464278,0.0,1.0423776185908165,0.9999679071353891
alignment_1.2,perturbation_parameter,0.78,0.01,0.00991663096972621,gauge_continuation_Xi,0.9997453182793009,0.00025467454011312727,7.180586023295543e-09,386.62874909992917,386.5826291686558,5.971638158189889,386.6397376705409,1.67470944124834e-14,686.3554234839933,0.9999687991312132
alignment_1.2,perturbation_parameter,0.78,0.01,0.00991663096972621,matter_radial,0.0002541851955307825,0.9977832089199181,0.001962605884551103,0.9725520509202884,0.711036132982485,0.9487794130625024,386.6397376705409,10.596339450805479,0.0,0.9999801525842605
alignment_1.2,perturbation_parameter,0.78,0.01,0.00991663096972621,matter_phase,8.425293156091703e-08,0.0003438076614398164,0.9996561080856287,1.2916162192656526,0.919356623772344,0.9568680948220126,386.6397376705409,0.0,1.0133596597712362,0.9999706462619369
alignment_1.2,perturbation_parameter,0.79,0.01,0.009908137422686604,gauge_continuation_Xi,0.9993308270975083,0.0006691543611977898,1.8541293832459687e-08,426.5531196189416,426.4153756996281,10.83933716060744,426.5652421978812,4.20094364993373e-15,536.3329592663753,0.9998397583670212
alignment_1.2,perturbation_parameter,0.79,0.01,0.009908137422686604,matter_radial,0.0006686858177541559,0.9985889969074753,0.0007423172747706649,1.0365243223021898,0.7054302916485751,1.0160274648942043,426.5652421978812,13.5980622866008,0.0,0.9999571069369542
alignment_1.2,perturbation_parameter,0.79,0.01,0.009908137422686604,matter_phase,8.522660013408394e-08,0.00014173690503588385,0.9998581778683638,1.3053045905367946,0.9139840245402867,0.9819761696337702,426.5652421978812,1.969192335906436e-16,0.9839745854488021,0.9999729384646067
alignment_1.2,perturbation_parameter,0.8,0.01,0.009899911129064133,gauge_continuation_Xi,0.995121399133285,0.004878468000242236,1.3286647263130396e-07,470.663301365532,469.52173861194143,32.76095586805188,470.6766767406206,0.0,324.3839819691813,0.9968886434031564
alignment_1.2,perturbation_parameter,0.8,0.01,0.009899911129064133,matter_radial,0.004878127822714999,0.9950042086017965,0.00011766357548857127,1.1103443281134053,0.7052213006012874,1.0904882046869542,470.6766767406206,22.541953460090603,0.0,0.9994141890192431
alignment_1.2,perturbation_parameter,0.8,0.01,0.009899911129064133,matter_phase,8.638842761155762e-08,3.844427467137322e-05,0.9999614693369011,1.322722928299246,0.908836257698202,1.0114278165289339,470.6766767406206,1.3172537570572583e-15,0.9541246774539625,0.9999747683195747
alignment_1.2,perturbation_parameter,0.81,0.01,0.00989195872645707,gauge_continuation_Xi,0.9913170280869322,0.00868274046916813,2.314438995918528e-07,519.3929712914669,517.0844266622914,48.91578821356468,519.4077305748164,279.07607662945315,0.0,0.9580254340413312
alignment_1.2,perturbation_parameter,0.81,0.01,0.00989195872645707,matter_radial,0.008682512461447495,0.9912325959451057,8.48915934467397e-05,1.1947669708912172,0.6822396918854405,1.1806677112166957,519.4077305748164,1.1631351873834858e-14,26.266418909150094,0.9921520692114933
alignment_1.2,perturbation_parameter,0.81,0.01,0.00989195872645707,matter_phase,8.773775380070446e-08,4.220274715729472e-05,0.9999577095150889,1.3445934512154805,0.9039152782460045,1.0459938293701492,519.4077305748164,5.28697812447039e-16,0.9237005815587211,0.9999761167734394
alignment_1.2,perturbation_parameter,0.8200000000000001,0.01,0.009884286531425127,gauge_continuation_Xi,0.9992216746813412,0.0007783049396771612,2.0378981730499846e-08,573.2196269969218,572.9853358143556,16.38736471371852,573.2359148682815,508.3135373763484,0.0,0.9932234019095352
alignment_1.2,perturbation_parameter,0.8200000000000001,0.01,0.009884286531425127,matter_radial,0.0007778659516672976,0.9985833993076472,0.0006387347406854882,1.2906751765753846,0.679106795334149,1.2790381944905727,573.2359148682815,4.4505758396041936e-15,14.454334715132443,0.9987238295925037
alignment_1.2,perturbation_parameter,0.8200000000000001,0.01,0.009884286531425127,matter_phase,8.927322886304157e-08,0.00016317359562337055,0.9998367371311477,1.3717434124507826,0.8992228483396868,1.0865171037099584,573.2359148682815,1.6578354528027262e-16,0.8925786976591004,0.9999769603420745
alignment_1.2,perturbation_parameter,0.8300000000000001,0.01,0.009876900551184425,gauge_continuation_Xi,0.9997352385233708,0.00026475467723629273,6.7993929050080316e-09,632.6686126384635,632.5783118922471,10.688907677443606,632.686588702965,662.010732018957,0.0,0.9997794406098903
alignment_1.2,perturbation_parameter,0.8300000000000001,0.01,0.009876900551184425,matter_radial,0.0002643108958956506,0.9979640372610034,0.0017716518431010824,1.3990625501384457,0.6733958936431038,1.3889846347519503,632.686588702965,4.260723798344913e-15,11.122585538014915,0.9999469255208132
alignment_1.2,perturbation_parameter,0.8300000000000001,0.01,0.009876900551184425,matter_phase,9.099273529554992e-08,0.0004135487617796748,0.999586360245485,1.4051091468252792,0.8947605687965571,1.1339087599454378,632.686588702965,3.992479108258776e-16,0.8606176962408314,0.9999772703783414
alignment_1.2,perturbation_parameter,0.84,0.01,0.009869806494975824,gauge_continuation_Xi,0.9998694249352698,0.00013057177794155884,3.286788644964588e-09,698.3173979357151,698.2669787288984,8.391345677695563,698.3372382031932,785.541068379489,0.0,0.999961654852083
alignment_1.2,perturbation_parameter,0.84,0.01,0.009869806494975824,matter_radial,0.00013013378469506278,0.9963944411213451,0.0034754250939598485,1.5210317913128282,0.6671421844844186,1.5123356860310835,698.3372382031932,6.48513163651746e-15,9.392447093440584,0.9999799739851776
alignment_1.2,perturbation_parameter,0.84,0.01,0.009869806494975824,matter_phase,9.289317139859593e-08,0.0008076908109135031,0.9991922162959153,1.4457361788965732,0.8905299066510062,1.1891431282644358,698.3372382031932,8.680227673073564e-16,0.8276537974268379,0.9999770124095098
alignment_1.2,perturbation_parameter,0.85,0.01,0.009863009785172268,gauge_continuation_Xi,0.999923076485593,7.692161774249221e-05,1.8966645364279896e-09,770.8004179652925,770.7668196515936,7.196809380366786,770.8223164671097,891.4646739636559,0.0,0.9999884755835424
alignment_1.2,perturbation_parameter,0.85,0.01,0.009863009785172268,matter_radial,7.649168818208425e-05,0.9941830930266146,0.005740415285203354,1.6578009372949079,0.6607207760424089,1.6503098276792523,770.8223164671097,9.857737226070582e-15,8.291968435056141,0.9999848504090965
alignment_1.2,perturbation_parameter,0.85,0.01,0.009863009785172268,matter_phase,9.497024871309681e-08,0.001362265305130362,0.9986376397246208,1.4947749243477246,0.88653221914635,1.253252849294707,770.8223164671097,8.04029544352401e-16,0.7934942495335657,0.9999761455539354
alignment_1.2,perturbation_parameter,0.86,0.01,0.0098565155681068,gauge_continuation_Xi,0.9999496900233737,5.030876233622515e-05,1.2142899693798263e-09,850.8142502581994,850.789415918906,6.500631375262526,850.8384208111398,985.4254190381426,0.0,0.9999954075645405
alignment_1.2,perturbation_parameter,0.86,0.01,0.0098565155681068,matter_radial,4.9887686465951735e-05,0.9913943169217696,0.008555795391764376,1.8107132709341043,0.6542431217388325,1.8042653394396666,850.8384208111398,1.0816560915667157e-14,7.514342366192458,0.9999860971944616
alignment_1.2,perturbation_parameter,0.86,0.01,0.0098565155681068,matter_phase,9.721825851544237e-08,0.002096358882052086,0.9979035438996894,1.553471911939954,0.8827687741499501,1.3273250803410932,850.8384208111398,1.0085371483139541e-15,0.7579081070655136,0.9999746220379928
alignment_1.2,perturbation_parameter,0.87,0.01,0.00985032872461867,gauge_continuation_Xi,0.9999647506635135,3.5248504227135826e-05,8.322594222636005e-10,939.1233103506586,939.1036627966089,6.074748663939944,939.1499884826172,1070.5342224570752,0.0,0.9999978229696235
alignment_1.2,perturbation_parameter,0.87,0.01,0.00985032872461867,matter_radial,3.483664047194917e-05,0.988055577134291,0.011909586225237054,1.9812494747071003,0.6477546170433568,1.9757012170077457,939.1499884826172,4.351884398641825e-15,6.927997615728516,0.9999864918343928
alignment_1.2,perturbation_parameter,0.87,0.01,0.00985032872461867,matter_phase,9.96298082767236e-08,0.0030315745527065433,0.9969683258174853,1.6231577084327975,0.8792407663564656,1.4125000517943391,939.1499884826172,2.698843037917411e-16,0.7206128149320058,0.9999723868484073
alignment_1.2,perturbation_parameter,0.88,0.01,0.009844453880317216,gauge_continuation_Xi,0.9999740688183238,2.5930583190410993e-05,5.984857340429532e-10,1036.5660826441135,1036.5497760682601,5.814243393381755,1036.5955276967768,1148.7202790287129,0.0,0.9999988387048229
alignment_1.2,perturbation_parameter,0.88,0.01,0.009844453880317216,matter_radial,2.552812683116543e-05,0.9841858151510156,0.015788656722153353,2.171041237147111,0.6412777868519722,2.166266809071156,1036.5955276967768,1.5657546494566476e-15,6.465915811301361,0.9999865984873134
alignment_1.2,perturbation_parameter,0.88,0.01,0.009844453880317216,matter_phase,1.02195531713973e-07,0.004192093761390166,0.9958078040430782,1.70523368130773,0.875949328065108,1.5099728149131995,1036.5955276967768,3.723957004113108e-16,0.6812540101329175,0.9999693775723806
alignment_1.2,perturbation_parameter,0.89,0.01,0.009838895415564384,gauge_continuation_Xi,0.9999802183879557,1.9781166100882254e-05,4.4594339831476013e-10,1144.0618643467224,1144.0478421490934,5.664303277425705,1144.094361769801,1221.276436365028,0.0,0.9999993251599917
alignment_1.2,perturbation_parameter,0.89,0.01,0.009838895415564384,matter_radial,1.9388239602200444e-05,0.9798019134181589,0.020178698342238746,2.381885883718369,0.6348255115450797,2.377775513915103,1144.094361769801,9.037025110043461e-15,6.089911701643896,0.9999865761368106
alignment_1.2,perturbation_parameter,0.89,0.01,0.009838895415564384,matter_phase,1.0490377728687014e-07,0.005604692644118632,0.9943952024521041,1.8011603944733605,0.8728955326749239,1.6209985533141393,1144.094361769801,1.7326627090684832e-15,0.6393738089491986,0.999965524498385
alignment_1.2,perturbation_parameter,0.9,0.01,0.009833657475177816,gauge_continuation_Xi,0.9999844802473801,1.5519411169317196e-05,3.4145066972848477e-10,1262.6179522118512,1262.6055616020662,5.5936628588747785,1262.6538160614357,1289.118216617297,0.0,0.9999995814967042
alignment_1.2,perturbation_parameter,0.9,0.01,0.009833657475177816,matter_radial,1.513610071709625e-05,0.9749206837905715,0.025064180108711375,2.6157617297096887,0.6284060271237555,2.6122200260355064,1262.6538160614357,4.756173441485337e-15,5.776432763672852,0.999986480921398
alignment_1.2,perturbation_parameter,0.9,0.01,0.009833657475177816,matter_phase,1.0774028109618116e-07,0.007298697789737979,0.992701194469981,1.9124503942324313,0.870080388346522,1.7469013171321623,1262.6538160614357,2.0456659963377794e-16,0.5943583506871447,0.9999607510741614
alignment_1.2,perturbation_parameter,0.91,0.01,0.009828743977857409,gauge_continuation_Xi,0.9999875493769379,1.2450355964007857e-05,2.6709797433916744e-10,1393.3371239043702,1393.3259372228622,5.583324907694969,1393.3766995537642,1352.9212613188338,0.0,0.9999997268497156
alignment_1.2,perturbation_parameter,0.91,0.01,0.009828743977857409,matter_radial,1.2076728300796322e-05,0.969559632328146,0.030428290943553208,2.874843807857037,0.6220251142662802,2.871788162489399,1393.3766995537642,2.7372912952949568e-15,5.510065177750904,0.9999863367053874
alignment_1.2,perturbation_parameter,0.91,0.01,0.009828743977857409,matter_phase,1.1068783674237311e-07,0.009305864816993512,0.9906940244951699,2.04066729860468,0.8675048185317178,1.8890855684722105,1393.3766995537642,1.3686456476474783e-16,0.545345070486925,0.9999549748445686
alignment_1.2,perturbation_parameter,0.92,0.01,0.00982415862533913,gauge_continuation_Xi,0.9999898289699517,1.0170817498278376e-05,2.1255010940243842e-10,1537.4253932774232,1537.4151170024156,5.621201959233855,1537.469060348218,1413.2003998239868,0.0,0.9999998142007706
alignment_1.2,perturbation_parameter,0.92,0.01,0.00982415862533913,matter_radial,9.806928401400844e-06,0.9637373168883782,0.036252876183220505,3.161519928574845,0.6156871685618893,3.158879057229502,1537.469060348218,9.013967655887015e-15,5.280246529888609,0.9999861556252374
alignment_1.2,perturbation_parameter,0.92,0.01,0.00982415862533913,matter_phase,1.1372597807667772e-07,0.01166016147104992,0.9883397248029719,2.187431941346488,0.86516962524961,2.0490498315458194,1537.469060348218,1.8543019177824716e-15,0.49104376640554875,0.9999481090191971
alignment_1.2,perturbation_parameter,0.93,0.01,0.009819904911264247,gauge_continuation_Xi,0.9999915657804729,8.434048011349866e-06,1.7151587036223451e-10,1696.2010267491457,1696.19145163337,5.6993469284237745,1696.2492022983652,1470.357917803598,0.0,0.9999998692322167
alignment_1.2,perturbation_parameter,0.93,0.01,0.009819904911264247,matter_radial,8.079946712707887e-06,0.9574735448116239,0.04251837524166324,3.478409075982926,0.609395770895983,3.4761216873103926,1696.2492022983652,6.892560876662086e-17,5.079467776003523,0.9999859451082885
alignment_1.2,perturbation_parameter,0.93,0.01,0.009819904911264247,matter_phase,1.1683070810038691e-07,0.014397436031841258,0.9856024471374507,2.354436099140646,0.8630754299311063,2.2284028501172517,1696.2492022983652,0.0,0.4293465978796865,0.9999400648450497
alignment_1.2,perturbation_parameter,0.9400000000000001,0.01,0.009815986129723115,gauge_continuation_Xi,0.9999929175661232,7.082293881893534e-06,1.399949501200991e-10,1871.10478378853,1871.09575587811,5.812422542747649,1871.1579257866103,1524.7144743194126,0.0,0.9999999052857136
alignment_1.2,perturbation_parameter,0.9400000000000001,0.01,0.009815986129723115,matter_radial,6.73802529645456e-06,0.9507894947039318,0.049203767270771775,3.828382137083684,0.6031540141292006,3.826395721241872,1871.1579257866103,1.0376340618034667e-15,4.902227720996429,0.9999857105832927
alignment_1.2,perturbation_parameter,0.9400000000000001,0.01,0.009815986129723115,matter_phase,1.1997428182111845e-07,0.017554952011028056,0.9824449280146901,2.5434624247196886,0.8612225861409566,2.4288816472267984,1871.1579257866103,3.1129021854104005e-16,0.35630699223712076,0.9999307549787609
alignment_1.2,perturbation_parameter,0.9500000000000001,0.01,0.009812405383608214,gauge_continuation_Xi,0.9999939889306283,6.01095402205576e-06,1.1534953522452776e-10,2063.709982820881,2063.701385790051,5.956801764004715,2063.768593915501,1576.5302700685413,0.0,0.9999999296972097
alignment_1.2,perturbation_parameter,0.9500000000000001,0.01,0.009812405383608214,matter_radial,5.676559930553669e-06,0.9437077920811625,0.056286531358906905,4.214582204028286,0.596964703586656,4.212851930215253,2063.768593915501,3.471393783540324e-16,4.744394114243918,0.9999854566352532
alignment_1.2,perturbation_parameter,0.9500000000000001,0.01,0.009812405383608214,matter_phase,1.2312497005940688e-07,0.02117077186572761,0.9788291050093023,2.756407165976117,0.8596110584878631,2.6523693610244674,2063.768593915501,6.595648188726616e-16,0.262457009352218,0.9999200980583104
alignment_1.2,perturbation_parameter,0.96,0.01,0.009809165592651815,gauge_continuation_Xi,0.9999948514047681,5.148499446028469e-06,9.578594329074981e-11,2275.7331260680658,2275.7248700099835,6.1300167979912805,2275.7977576496933,1626.0194372031463,0.0,0.9999999466978393
alignment_1.2,perturbation_parameter,0.96,0.01,0.009809165592651815,matter_radial,4.8240188836095206e-06,0.9362525487427736,0.06374262723834286,4.640445928144211,0.5908304859203859,4.6389336459190345,2275.7977576496933,7.273107096585124e-16,4.602796815993473,0.9999851875391329
alignment_1.2,perturbation_parameter,0.96,0.01,0.009809165592651815,matter_phase,1.2624697634737673e-07,0.02528297625172326,0.9747168975013004,2.995304546762017,0.8582402610772981,2.9009132828547126,2275.7977576496933,5.226184740061167e-17,0.10018959539298693,0.9999080246572345
alignment_1.2,perturbation_parameter,0.97,0.01,0.009806269501207082,gauge_continuation_Xi,0.9999955552142719,4.444705676151235e-06,8.005192358081803e-11,2509.045636823796,2509.0376508935788,6.330408141348818,2509.116893424549,1673.360333430917,0.0,0.9999999588288386
alignment_1.2,perturbation_parameter,0.97,0.01,0.009806269501207082,matter_radial,4.130174813054325e-06,0.9284493681057682,0.07154650171941881,5.109727068021694,0.5847539353374982,5.1084004086263235,2509.116893424549,7.693334605610558e-16,4.474959590233887,0.9999849075225667
alignment_1.2,perturbation_parameter,0.97,0.01,0.009806269501207082,matter_phase,1.2930046730820194e-07,0.029928711673277642,0.970071159026255,3.2623520567929423,0.857108849615428,3.1767435590287416,2509.116893424549,0.22286521965518838,0.0,0.9998944847508737
alignment_1.2,perturbation_parameter,0.98,0.01,0.009803719685765244,gauge_continuation_Xi,0.9999961364436827,3.863489064188171e-06,6.725303431684355e-11,2765.686274018864,2765.678501465655,6.556891888327677,2765.764818063908,1718.7030056422936,0.0,0.9999999676707184
alignment_1.2,perturbation_parameter,0.98,0.01,0.009803719685765244,matter_radial,3.5589407154328973e-06,0.920325315976407,0.0796711250828776,5.6265213843752795,0.5787376132957566,5.625352957642398,2765.764818063908,1.8251672510719556e-15,4.358917962211185,0.9999846209006525
alignment_1.2,perturbation_parameter,0.98,0.01,0.009803719685765244,matter_phase,1.3224176503679294e-07,0.035143068601249,0.9648567991569859,3.55993531690437,0.8562144627761038,3.4822919857084798,2765.764818063908,0.33214782269636905,0.0,0.999879456721072
alignment_1.2,perturbation_parameter,0.99,0.01,0.009801518562211795,gauge_continuation_Xi,0.9999966215437694,3.3783994930123483e-06,5.673752104217217e-11,3047.874505961799,3047.8669006917853,6.808800440712105,3047.9610629005188,1762.1747097271118,0.0,0.9999999742367828
alignment_1.2,perturbation_parameter,0.99,0.01,0.009801518562211795,matter_radial,3.0838623568665148e-06,0.9119088556467343,0.08808806049090886,6.195293463632016,0.5727841103437321,6.194260145699306,3047.9610629005188,1.761512621997863e-15,4.253092306464935,0.9999843321447748
alignment_1.2,perturbation_parameter,0.99,0.01,0.009801518562211795,matter_phase,1.3502372802147035e-07,0.040957804367228234,0.9590420606090436,3.890652436507046,0.8555534109017978,3.8202112414282423,3047.9610629005188,0.4147361087443026,0.0,0.9998629577573435
alignment_1.2,perturbation_parameter,1.0,0.01,0.009799668392826928,gauge_continuation_Xi,0.9999970302504737,2.969701504244862e-06,4.8022034864474255e-11,3358.024902066333,3358.0174262161186,7.085769578018462,3358.1202659121823,1803.884080323177,0.0,0.9999999791942455
alignment_1.2,perturbation_parameter,1.0,0.01,0.009799668392826928,matter_radial,2.6851992136851774e-06,0.9032297466525113,0.09676756814827493,6.820905601540508,0.5668960753233486,6.819987907757865,3358.1202659121823,1.5913065351224883e-15,4.1561974112441575,0.9999840459137173
alignment_1.2,perturbation_parameter,1.0,0.01,0.009799668392826928,matter_phase,1.3759634128413167e-07,0.04739994016843646,0.9525999222352224,4.257337877583251,0.8551203143360837,4.193394697542021,3358.1202659121823,0.48456538511643604,0.0,0.9998450552686048
alignment_1.2,perturbation_parameter,1.01,0.01,0.009798171293035762,gauge_continuation_Xi,0.999997377523791,2.622435466435672e-06,4.074247314469452e-11,3698.7625236626227,3698.7551458574194,7.387655127479674,3698.867562970023,1843.9243535770624,0.0,0.9999999829929165
alignment_1.2,perturbation_parameter,1.01,0.01,0.009798171293035762,matter_radial,2.347985528336058e-06,0.8943189075094645,0.10567874450500708,7.508648716828594,0.561076235162166,7.507830253525439,3698.867562970023,2.7686671597310633e-15,4.067176747787926,0.9999837670603922
alignment_1.2,perturbation_parameter,1.01,0.01,0.009798171293035762,matter_phase,1.3990752869069377e-07,0.054490278616724314,0.9455095814757469,4.663085948759448,0.8549076996894388,4.604996876015033,3698.867562970023,0.5466232190507833,0.0,0.9998258785993509
